Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),wind direction at 100m (deg),air pressure at 100m (Pa),air temperature at 100m (C)
2012,7,23,18,30,0.58,137.23,97840,35.410000000000004
2012,7,23,19,30,1.6500000000000001,3.37,97860,35.45
2012,7,23,20,30,1.47,355.58,97900,34.230000000000004
2012,7,23,21,30,1.79,19.44,97940,33.45
2012,7,23,22,30,11.6,281.39,98140,30.78
2012,7,23,23,30,9.290000000000001,344.28000000000003,98110,30.57
2012,7,24,0,30,7.2700000000000005,3.5300000000000002,98130,28.84
2012,7,24,1,30,2.48,253.87,98130,28.53
2012,7,24,2,30,5.53,0.04,98160,27.75
2012,7,24,3,30,8.64,58.54,98110,26.17
2012,7,24,4,30,13.58,55.93,98170,24.82
2012,7,24,5,30,12.3,41.17,98350,23.21
2012,7,24,6,30,8.73,20.84,98410,22.17
2012,7,24,7,30,7.66,6.36,98400,20.81
2012,7,24,8,30,5.14,11.33,98350,21.1
2012,7,24,9,30,8.05,333.8,98420,21.11
2012,7,24,10,30,8.36,329.88,98450,21.89
2012,7,24,11,30,7.78,338.85,98330,21.25
2012,7,24,12,30,2.62,323.35,98200,21.990000000000002
2012,7,24,13,30,5.18,355.85,98210,22.62
2012,7,24,14,30,6.16,359.57,98140,22.98
2012,7,24,15,30,7.48,5.43,98170,23.44
2012,7,24,16,30,5.59,34.37,98160,23.85
2012,7,24,17,30,6.640000000000001,27.17,98200,24.34
2012,7,24,18,30,7.18,26.46,98210,24.57
2012,7,24,19,30,7.47,39.49,98150,24.82
2012,7,24,20,30,6.8100000000000005,52.44,98160,25.01
2012,7,24,21,30,6.68,69.45,98140,25.17
2012,7,24,22,30,5.95,89.02,98190,25.48
2012,7,24,23,30,5.88,106.65,98150,25.67
2012,7,25,0,30,8.94,130.38,98090,25.34
2012,7,25,1,30,9.040000000000001,126.28,98070,24.71
2012,7,25,2,30,11.91,147.11,98020,23.07
2012,7,25,3,30,12.01,155.89000000000001,98000,21.48
2012,7,25,4,30,11.290000000000001,158.56,98010,20.92
2012,7,25,5,30,11.040000000000001,161.46,97930,20.63
2012,7,25,6,30,9.07,165.74,97880,20.91
2012,7,25,7,30,6.36,174.98,97840,22.89
2012,7,25,8,30,6.15,177.73,97770,24.87
2012,7,25,9,30,6.140000000000001,183.77,97690,27.55
2012,7,25,10,30,4.86,192.03,97580,29.900000000000002
2012,7,25,11,30,4.54,210.78,97480,32.2
2012,7,25,12,30,6.3100000000000005,237.54,97380,34.37
2012,7,25,13,30,7.75,239.39000000000001,97290,35.76
2012,7,25,14,30,9.15,241.68,97220,37.58
2012,7,25,15,30,11.41,234.73000000000002,97130,38.2
2012,7,25,16,30,11.84,246.63,97050,38.480000000000004
2012,7,25,17,30,11.69,238.78,97010,38.72
2012,7,25,18,30,12.200000000000001,236.19,97000,38.37
2012,7,25,19,30,11.94,238.27,96940,37.61
2012,7,25,20,30,13.81,232.94,96930,36.28
2012,7,25,21,30,15,233.42000000000002,96930,34.89
2012,7,25,22,30,15.19,235.62,96970,33.83
2012,7,25,23,30,14.69,238.97,96960,33.14
2012,7,26,0,30,9.81,244.46,96970,31.88
2012,7,26,1,30,11.17,232.25,97000,31.2
2012,7,26,2,30,11.73,286.26,97080,29.28
2012,7,26,3,30,8.89,320.88,97090,26.900000000000002
2012,7,26,4,30,4.19,28.86,97070,23.75
2012,7,26,5,30,2.34,357.26,97110,24.13
2012,7,26,6,30,4.26,253.18,97200,23.16
2012,7,26,7,30,5.91,272.47,97210,24.29
2012,7,26,8,30,4.17,271.78000000000003,97200,24.91
2012,7,26,9,30,7,289.07,97190,27.400000000000002
2012,7,26,10,30,9.66,342.18,97230,25.560000000000002
2012,7,26,11,30,8.94,357.81,97300,26.03
2012,7,26,12,30,7.930000000000001,32.15,97340,25.54
2012,7,26,13,30,6.5200000000000005,45,97300,24.060000000000002
2012,7,26,14,30,5.63,47.95,97310,23.43
2012,7,26,15,30,4.3500000000000005,84.92,97360,23.88
2012,7,26,16,30,4.76,106.93,97430,24.23
2012,7,26,17,30,3.75,83.06,97360,24.46
2012,7,26,18,30,2.06,67.73,97420,24.580000000000002
2012,7,26,19,30,0.72,93.74,97500,24.63
2012,7,26,20,30,1.04,151.62,97570,25
2012,7,26,21,30,2.49,317.53000000000003,97600,26.09
2012,7,26,22,30,2.92,322.15000000000003,97640,26.23
2012,7,26,23,30,2.13,357.05,97620,25.55
2012,7,27,0,30,1.1,130.14000000000001,97610,24.990000000000002
2012,7,27,1,30,3.64,176.47,97590,25.12
2012,7,27,2,30,4.37,232.03,97660,24.93
2012,7,27,3,30,7.45,230.82,97680,24.5
2012,7,27,4,30,5.73,223.76,97700,23.650000000000002
2012,7,27,5,30,5.12,219.01,97660,23.61
2012,7,27,6,30,6.99,228.24,97690,24.61
2012,7,27,7,30,3.25,232.59,97690,25.310000000000002
2012,7,27,8,30,4.83,204.24,97710,26.71
2012,7,27,9,30,3.25,157.59,97690,25.92
2012,7,27,10,30,8.52,9.5,97720,24.03
2012,7,27,11,30,7.28,6.88,97760,24.07
2012,7,27,12,30,7.67,11.84,97770,24.09
2012,7,27,13,30,9.84,8.22,97820,24
2012,7,27,14,30,8.8,17.330000000000002,97840,24.03
2012,7,27,15,30,9.23,15.64,97880,24.38
2012,7,27,16,30,10.35,12.61,97940,24.25
2012,7,27,17,30,10.96,14.16,97970,24.26
2012,7,27,18,30,10.02,6.48,97990,24.43
2012,7,27,19,30,10.040000000000001,347.26,98040,23.98
2012,7,27,20,30,11,348.04,98130,22.29
2012,7,27,21,30,8.82,336.31,98170,21.81
2012,7,27,22,30,9.23,339.29,98180,21.51
2012,7,27,23,30,3.0100000000000002,8.93,98200,21.68
2012,7,28,0,30,5.43,341.40000000000003,98260,21.28
2012,7,28,1,30,4.44,310.71,98280,21.69
2012,7,28,2,30,3.7800000000000002,345.40000000000003,98320,22.18
2012,7,28,3,30,6.05,89.63,98340,21.080000000000002
2012,7,28,4,30,4.45,33.9,98460,20.36
2012,7,28,5,30,5.92,52.71,98520,21.88
2012,7,28,6,30,6.58,59.59,98590,21.91
2012,7,28,7,30,7.49,60.550000000000004,98650,21.36
2012,7,28,8,30,6.23,66.79,98740,21.29
2012,7,28,9,30,5.5600000000000005,69.4,98720,21.35
2012,7,28,10,30,5.09,39.62,98770,21.56
2012,7,28,11,30,5.71,29.73,98800,21.75
2012,7,28,12,30,5.6000000000000005,34.18,98790,21.98
2012,7,28,13,30,5.48,31.2,98790,22.3
2012,7,28,14,30,5.51,29.05,98790,22.55
2012,7,28,15,30,5.23,22.76,98780,22.8
2012,7,28,16,30,5.51,29.490000000000002,98690,22.98
2012,7,28,17,30,5.5600000000000005,34.49,98670,23.3
2012,7,28,18,30,4.98,39.9,98620,23.69
2012,7,28,19,30,4.36,48.980000000000004,98610,24.05
2012,7,28,20,30,3.59,54.24,98630,24.330000000000002
2012,7,28,21,30,3.34,85.98,98610,24.490000000000002
2012,7,28,22,30,3.72,104.29,98600,24.53
2012,7,28,23,30,4.5,113.74000000000001,98590,24.59
2012,7,29,0,30,5.48,128.96,98570,24.28
2012,7,29,1,30,5.93,127.63000000000001,98590,23.95
2012,7,29,2,30,7.3,125.60000000000001,98620,23.68
2012,7,29,3,30,6.6000000000000005,145.64000000000001,98640,23.44
2012,7,29,4,30,6.7,156.97,98670,22.400000000000002
2012,7,29,5,30,5.3500000000000005,168.08,98670,21.55
2012,7,29,6,30,4.19,181.41,98650,22.23
2012,7,29,7,30,4.34,173.61,98650,22.38
2012,7,29,8,30,2.89,163.73,98620,23.62
2012,7,29,9,30,3.04,133.6,98610,23.98
2012,7,29,10,30,3.89,120,98570,24.11
2012,7,29,11,30,5.23,99.78,98510,24.57
2012,7,29,12,30,6.25,86.10000000000001,98470,24.51
2012,7,29,13,30,5.55,82.19,98460,25.09
2012,7,29,14,30,4.63,85.56,98400,25.580000000000002
2012,7,29,15,30,5.24,99.96000000000001,98370,25.900000000000002
2012,7,29,16,30,5.75,90.36,98330,26.21
2012,7,29,17,30,4.57,89.89,98330,26.32
2012,7,29,18,30,3.0500000000000003,98.12,98310,26.26
2012,7,29,19,30,3.62,89.71000000000001,98300,26.22
2012,7,29,20,30,4.41,92.08,98310,26.3
2012,7,29,21,30,4.8,101.35000000000001,98310,26.35
2012,7,29,22,30,4.63,105.82000000000001,98310,26.37
2012,7,29,23,30,5.8100000000000005,116.87,98280,26.6
2012,7,30,0,30,5.79,131.68,98230,26.5
2012,7,30,1,30,2.7600000000000002,159.02,98210,25.67
2012,7,30,2,30,2.84,197.96,98200,25.63
2012,7,30,3,30,1.46,247.78,98190,25.560000000000002
2012,7,30,4,30,1.4000000000000001,246.39000000000001,98200,25.36
2012,7,30,5,30,1.59,255.23000000000002,98220,25.41
2012,7,30,6,30,1.49,181.71,98210,24.91
2012,7,30,7,30,3.02,222.3,98260,26.1
2012,7,30,8,30,3.1,225.84,98250,26.94
2012,7,30,9,30,2.5,201.44,98220,27.66
2012,7,30,10,30,5.28,139.5,98190,27.84
2012,7,30,11,30,7.26,123.03,98150,27.92
2012,7,30,12,30,8.23,119.72,98090,28.14
2012,7,30,13,30,8.370000000000001,114.98,98030,28.45
2012,7,30,14,30,7.71,110.83,97980,28.68
2012,7,30,15,30,7.57,111.67,97930,28.82
2012,7,30,16,30,7.8100000000000005,124.54,97880,29.09
2012,7,30,17,30,7.51,137.78,97860,29.44
2012,7,30,18,30,7.79,147.31,97840,29.64
2012,7,30,19,30,7.19,163.08,97860,29.44
2012,7,30,20,30,7.43,175.81,97880,29.97
2012,7,30,21,30,7.33,180.58,97870,30.68
2012,7,30,22,30,7.09,192.16,97840,30.87
2012,7,30,23,30,7.890000000000001,205.91,97860,29.73
2012,7,31,0,30,6.05,243.52,97870,29.52
2012,7,31,1,30,5.47,339.84000000000003,97880,25.63
2012,7,31,2,30,5.16,95.59,97950,22.76
2012,7,31,3,30,3.7800000000000002,244.37,97880,25.69
2012,7,31,4,30,3.17,205.03,97910,24.77
2012,7,31,5,30,3.5500000000000003,295.66,97940,24.63
2012,7,31,6,30,5.19,319.46,97980,23.77
2012,7,31,7,30,4.5,319.82,98020,23.89
2012,7,31,8,30,6.42,248.33,98050,23.52
2012,7,31,9,30,9.790000000000001,5.78,98090,24.14
2012,7,31,10,30,10.08,10.25,98120,23.91
2012,7,31,11,30,9.74,18.34,98160,23.580000000000002
2012,7,31,12,30,10.1,19.580000000000002,98140,23.18
2012,7,31,13,30,10.19,22.37,98160,22.93
2012,7,31,14,30,9.47,25.400000000000002,98130,22.73
2012,7,31,15,30,9.09,24.240000000000002,98120,22.78
2012,7,31,16,30,9.18,25.91,98090,22.830000000000002
2012,7,31,17,30,8.61,28.52,98110,23.04
2012,7,31,18,30,8.07,24.14,98100,23.19
2012,7,31,19,30,7.86,27.05,98120,23.330000000000002
2012,7,31,20,30,7.05,38.01,98160,23.48
2012,7,31,21,30,5.75,32.21,98210,23.67
2012,7,31,22,30,5.39,27.53,98220,23.72
2012,7,31,23,30,5.57,21.67,98190,23.73
2012,8,1,0,30,5.55,18.09,98220,23.68
2012,8,1,1,30,5.18,21.580000000000002,98210,23.580000000000002
2012,8,1,2,30,4.88,28.080000000000002,98220,23.48
2012,8,1,3,30,4.46,40.9,98230,23.36
2012,8,1,4,30,3.74,41.88,98260,23.2
2012,8,1,5,30,3.72,42.47,98270,22.97
2012,8,1,6,30,3.65,40.84,98310,22.76
2012,8,1,7,30,3.38,41.95,98330,22.69
2012,8,1,8,30,2.84,45.99,98310,22.6
2012,8,1,9,30,2.8000000000000003,43.33,98320,22.47
2012,8,1,10,30,2.98,66.55,98320,22.44
2012,8,1,11,30,3.5100000000000002,90.36,98290,22.71
2012,8,1,12,30,3.97,106.32000000000001,98240,22.96
2012,8,1,13,30,4.2700000000000005,112.78,98180,23.37
2012,8,1,14,30,4.26,116.69,98130,23.8
2012,8,1,15,30,4.37,119.42,98080,24.26
2012,8,1,16,30,4.4,124.57000000000001,98010,24.71
2012,8,1,17,30,4.5,135.1,97970,25.29
2012,8,1,18,30,4.18,142.02,97950,25.78
2012,8,1,19,30,4.38,149.72,97930,26.09
2012,8,1,20,30,5.41,161.46,97930,25.88
2012,8,1,21,30,5.29,163.51,97990,26.28
2012,8,1,22,30,5.34,179.57,98010,26.38
2012,8,1,23,30,5.8500000000000005,194.29,98040,26.3
2012,8,2,0,30,6.86,206.68,97960,26.43
2012,8,2,1,30,6.0200000000000005,219.29,97990,25.78
2012,8,2,2,30,6.8500000000000005,222.39000000000001,97980,25.6
2012,8,2,3,30,9.200000000000001,214.12,97930,24.88
2012,8,2,4,30,8.540000000000001,217.21,97890,24.19
2012,8,2,5,30,7.63,215.03,97850,23.57
2012,8,2,6,30,5.99,213.69,97870,23.96
2012,8,2,7,30,3.2,238.82,97970,25.45
2012,8,2,8,30,1.8,209.19,98010,26.740000000000002
2012,8,2,9,30,3.91,128.03,98010,25.990000000000002
2012,8,2,10,30,5.8500000000000005,134.83,97980,26.1
2012,8,2,11,30,7,132.29,97970,26.29
2012,8,2,12,30,7.43,116.57000000000001,97950,26.52
2012,8,2,13,30,6.34,92.59,97920,27.46
2012,8,2,14,30,12.74,20,97950,23.56
2012,8,2,15,30,10.82,33.64,97940,24.25
2012,8,2,16,30,9.55,47.78,97880,24.810000000000002
2012,8,2,17,30,8.790000000000001,67.83,97830,25.8
2012,8,2,18,30,9.18,96.92,97820,25.87
2012,8,2,19,30,10.17,120.26,97820,25.96
2012,8,2,20,30,10.93,130.5,97850,25.400000000000002
2012,8,2,21,30,9.51,150.75,97890,24.92
2012,8,2,22,30,9.36,156.19,97890,24.18
2012,8,2,23,30,8.05,156.67000000000002,97910,23.5
2012,8,3,0,30,7.19,154.9,97930,23.44
2012,8,3,1,30,5.15,157.53,97920,23.47
2012,8,3,2,30,2.63,133.64000000000001,97910,23.43
2012,8,3,3,30,2.9,80.13,97930,23.87
2012,8,3,4,30,3.59,78.21000000000001,97960,24.23
2012,8,3,5,30,4.82,72.01,98010,24.080000000000002
2012,8,3,6,30,6.68,81.75,98010,24.03
2012,8,3,7,30,5.86,93.14,98040,23.62
2012,8,3,8,30,4.75,100.04,98060,23.48
2012,8,3,9,30,4.65,94.86,98070,23.54
2012,8,3,10,30,4.69,88.31,98090,24.12
2012,8,3,11,30,4.57,81.93,98130,24.84
2012,8,3,12,30,5.0600000000000005,69.55,98080,25.95
2012,8,3,13,30,5.8100000000000005,65.88,98070,26.990000000000002
2012,8,3,14,30,6.66,72.63,98020,27.97
2012,8,3,15,30,7.78,75.93,97990,28.810000000000002
2012,8,3,16,30,8.53,74.83,97970,29
2012,8,3,17,30,9.200000000000001,77.85000000000001,97960,29.580000000000002
2012,8,3,18,30,8.67,90.35000000000001,97960,30.01
2012,8,3,19,30,9.42,106.39,97950,30.13
2012,8,3,20,30,8.56,135.71,97980,30
2012,8,3,21,30,9.370000000000001,143.89000000000001,98010,30.28
2012,8,3,22,30,7.26,139.12,98020,29.810000000000002
2012,8,3,23,30,5.28,120.92,98040,28.76
2012,8,4,0,30,6.57,125.74000000000001,98020,28.150000000000002
2012,8,4,1,30,7.91,179.27,98030,27.26
2012,8,4,2,30,7.21,206.32,98040,26.57
2012,8,4,3,30,5.76,213.19,98060,25.69
2012,8,4,4,30,5.2700000000000005,205.42000000000002,98020,24.98
2012,8,4,5,30,3.4,191.73000000000002,98060,24.69
2012,8,4,6,30,4.3500000000000005,159.83,97980,24.25
2012,8,4,7,30,7.03,154.84,97960,23.92
2012,8,4,8,30,8.24,155.81,97980,23.89
2012,8,4,9,30,9.290000000000001,149.65,97980,24.490000000000002
2012,8,4,10,30,8.98,140.93,97940,25.47
2012,8,4,11,30,8.81,131.8,97900,26.63
2012,8,4,12,30,8.71,122.34,97810,28.04
2012,8,4,13,30,9.040000000000001,124.68,97750,29.39
2012,8,4,14,30,8.57,132.7,97660,30.740000000000002
2012,8,4,15,30,7.92,132.86,97610,31.560000000000002
2012,8,4,16,30,7.43,127.07000000000001,97530,31.78
2012,8,4,17,30,12.06,21.41,97500,27.97
2012,8,4,18,30,11.200000000000001,301.85,97940,22.89
2012,8,4,19,30,4.21,330.47,97880,23.19
2012,8,4,20,30,7.09,68.57000000000001,97560,22.62
2012,8,4,21,30,2.79,290.2,97920,23.740000000000002
2012,8,4,22,30,5.95,305.91,97930,23.81
2012,8,4,23,30,6.61,306.75,98020,23.05
2012,8,5,0,30,5.04,291.66,98070,22.650000000000002
2012,8,5,1,30,6.58,292.48,98100,22.21
2012,8,5,2,30,5.79,291.25,98160,21.900000000000002
2012,8,5,3,30,5.3500000000000005,290.2,98190,22.11
2012,8,5,4,30,6.4,291.89,98200,21.900000000000002
2012,8,5,5,30,6.57,294.05,98230,21.53
2012,8,5,6,30,8.34,304.75,98310,21.1
2012,8,5,7,30,7.66,312.66,98420,20.77
2012,8,5,8,30,7.61,316.65000000000003,98510,21.57
2012,8,5,9,30,8.58,318.53000000000003,98540,22.04
2012,8,5,10,30,8.03,331.90000000000003,98600,22.31
2012,8,5,11,30,7.79,340.95,98620,22.740000000000002
2012,8,5,12,30,8.700000000000001,351.25,98620,23.1
2012,8,5,13,30,9.06,357.46,98650,23.18
2012,8,5,14,30,9.17,358.74,98650,23.490000000000002
2012,8,5,15,30,9.370000000000001,357.21,98670,23.67
2012,8,5,16,30,9.02,357.06,98650,23.580000000000002
2012,8,5,17,30,8.24,356.94,98670,23.45
2012,8,5,18,30,7.48,353.08,98670,23.150000000000002
2012,8,5,19,30,6.7,348.11,98700,22.84
2012,8,5,20,30,5.58,342.62,98800,22.59
2012,8,5,21,30,4.58,339.65000000000003,98880,22.35
2012,8,5,22,30,3.38,320.42,98900,22.080000000000002
2012,8,5,23,30,3.42,315.14,98940,21.64
2012,8,6,0,30,3.62,321.27,98910,21.28
2012,8,6,1,30,3.69,331.85,98890,20.94
2012,8,6,2,30,3.62,337.62,98870,20.73
2012,8,6,3,30,3.73,336.48,98870,20.400000000000002
2012,8,6,4,30,3.5,327.78000000000003,98880,19.89
2012,8,6,5,30,2.8000000000000003,318.71,98910,19.52
2012,8,6,6,30,1.94,314.37,98940,19.69
2012,8,6,7,30,0.78,233.52,98960,20.64
2012,8,6,8,30,1.44,135.32,98920,21.17
2012,8,6,9,30,3.23,114.2,98900,21.26
2012,8,6,10,30,3.75,109.91,98870,21.32
2012,8,6,11,30,5.04,116.34,98820,21.43
2012,8,6,12,30,5.12,113.49000000000001,98750,21.82
2012,8,6,13,30,4.99,107.88,98700,22.3
2012,8,6,14,30,4.65,103.13,98610,22.79
2012,8,6,15,30,4.33,103.41,98550,23.37
2012,8,6,16,30,3.99,95.45,98470,23.830000000000002
2012,8,6,17,30,3.6,96.79,98470,24.37
2012,8,6,18,30,3.1,84.23,98430,24.69
2012,8,6,19,30,1.9100000000000001,57.52,98420,24.87
2012,8,6,20,30,2.34,308.95,98410,24.62
2012,8,6,21,30,3.22,289.62,98400,24.55
2012,8,6,22,30,3.97,299.11,98410,24.25
2012,8,6,23,30,3.0700000000000003,321.57,98400,24.09
2012,8,7,0,30,2.79,306.54,98370,23.64
2012,8,7,1,30,2.7,300.85,98360,23.28
2012,8,7,2,30,2.69,274.55,98320,22.900000000000002
2012,8,7,3,30,2.69,252.74,98340,22.79
2012,8,7,4,30,3.42,225.48000000000002,98320,22.59
2012,8,7,5,30,4.2700000000000005,224.31,98340,22.51
2012,8,7,6,30,4.29,232.37,98350,22.37
2012,8,7,7,30,4.3500000000000005,243.29,98390,23.580000000000002
2012,8,7,8,30,3.7,253.34,98370,24.73
2012,8,7,9,30,2.47,249.76000000000002,98350,25.93
2012,8,7,10,30,2.21,147.67000000000002,98310,26.080000000000002
2012,8,7,11,30,5.57,132.81,98280,25.77
2012,8,7,12,30,6.98,135.81,98200,26.25
2012,8,7,13,30,7.96,137.99,98150,26.94
2012,8,7,14,30,7.6000000000000005,134.77,98120,27.21
2012,8,7,15,30,5.78,123.5,98120,27.95
2012,8,7,16,30,3.48,105.92,98070,28.36
2012,8,7,17,30,0.7000000000000001,116.39,98060,28.900000000000002
2012,8,7,18,30,1.37,330.85,98080,29.14
2012,8,7,19,30,4.3,294.13,98090,29.310000000000002
2012,8,7,20,30,5.16,294.15000000000003,98100,28.830000000000002
2012,8,7,21,30,5.45,283.09000000000003,98140,28.5
2012,8,7,22,30,6.54,314.37,98170,27.17
2012,8,7,23,30,7.54,347.72,98200,25.63
2012,8,8,0,30,7.640000000000001,343.5,98170,25.44
2012,8,8,1,30,7.19,349.6,98180,25.53
2012,8,8,2,30,6.36,345.29,98170,24.95
2012,8,8,3,30,4.8,337.18,98190,24.3
2012,8,8,4,30,5.3500000000000005,329.78000000000003,98220,23.23
2012,8,8,5,30,5.34,331.33,98250,22.580000000000002
2012,8,8,6,30,4.0600000000000005,337.92,98280,22.8
2012,8,8,7,30,4.72,6.93,98270,22.88
2012,8,8,8,30,5.2700000000000005,38.49,98310,23.75
2012,8,8,9,30,5.46,34.95,98370,23.57
2012,8,8,10,30,5.49,37.94,98380,23.37
2012,8,8,11,30,5.7700000000000005,40.13,98400,23.23
2012,8,8,12,30,4.73,38.6,98400,23.17
2012,8,8,13,30,4.94,38.160000000000004,98380,23.17
2012,8,8,14,30,3.66,75.36,98340,22.93
2012,8,8,15,30,2.46,57.78,98300,23.2
2012,8,8,16,30,2.73,44.51,98300,23.26
2012,8,8,17,30,3.38,40.89,98200,22.740000000000002
2012,8,8,18,30,4.3,72.82000000000001,98170,23.21
2012,8,8,19,30,4.75,77.26,98170,23.69
2012,8,8,20,30,4.86,75.53,98160,24.05
2012,8,8,21,30,4.93,83.64,98180,24.35
2012,8,8,22,30,5.22,73.79,98190,24.47
2012,8,8,23,30,7.3100000000000005,43.46,98160,22.28
2012,8,9,0,30,7.86,56.300000000000004,98100,22.84
2012,8,9,1,30,6.72,86.62,98110,23.41
2012,8,9,2,30,6.36,114.76,98140,23.63
2012,8,9,3,30,9.22,148.02,98050,21.48
2012,8,9,4,30,7.25,131.74,98080,20.98
2012,8,9,5,30,4.8500000000000005,130.98,98080,20.650000000000002
2012,8,9,6,30,5.07,120.34,98080,20.39
2012,8,9,7,30,6.92,108.65,97980,20.55
2012,8,9,8,30,5.74,99.36,97970,20.53
2012,8,9,9,30,6.13,104.46000000000001,97940,20.240000000000002
2012,8,9,10,30,6.3,102.74000000000001,97930,19.7
2012,8,9,11,30,5.15,112.16,97820,19.62
2012,8,9,12,30,5.44,94.60000000000001,97750,19.95
2012,8,9,13,30,6.75,62.68,97740,20.42
2012,8,9,14,30,4.51,55.4,97690,19.19
2012,8,9,15,30,1.61,16.45,97650,19.26
2012,8,9,16,30,9.200000000000001,26.59,97630,18.47
2012,8,9,17,30,11.64,34.19,97580,19.06
2012,8,9,18,30,9.53,8.75,97630,19.740000000000002
2012,8,9,19,30,9.370000000000001,352.08,97670,20.34
2012,8,9,20,30,5.79,331.51,97680,19.96
2012,8,9,21,30,6.8100000000000005,302.21,97630,18.84
2012,8,9,22,30,9.69,313.06,97600,18.37
2012,8,9,23,30,6.41,333.18,97530,17.76
2012,8,10,0,30,8.86,4.8100000000000005,97450,19.2
2012,8,10,1,30,3.2800000000000002,343.48,97440,18.11
2012,8,10,2,30,15.59,25.48,97430,18.46
2012,8,10,3,30,17.11,16.39,97470,17.78
2012,8,10,4,30,21.36,12.38,97540,17.43
2012,8,10,5,30,23.26,8.05,97620,17.63
2012,8,10,6,30,21.88,5.5200000000000005,97700,16.64
2012,8,10,7,30,19.62,351.67,97730,16.240000000000002
2012,8,10,8,30,19.81,2.35,97800,16.75
2012,8,10,9,30,20.72,354.75,97840,16.86
2012,8,10,10,30,18.42,359.39,97890,16.41
2012,8,10,11,30,17.47,354.8,97940,16.85
2012,8,10,12,30,17.03,3.18,97990,17.62
2012,8,10,13,30,16.6,353.6,98020,17.85
2012,8,10,14,30,15.39,3.74,98030,18.64
2012,8,10,15,30,16.92,5.66,98070,17.43
2012,8,10,16,30,15.76,357.64,98100,16.65
2012,8,10,17,30,14.72,358.3,98040,18.59
2012,8,10,18,30,15.290000000000001,354.76,98080,19.12
2012,8,10,19,30,14.200000000000001,1.25,98080,18.32
2012,8,10,20,30,11.85,355.27,98070,19.09
2012,8,10,21,30,12.450000000000001,335.18,98050,18.45
2012,8,10,22,30,11.84,334.33,98040,18.06
2012,8,10,23,30,10.870000000000001,326.79,98060,17.23
2012,8,11,0,30,11.35,327.01,98040,16.53
2012,8,11,1,30,11.6,327.02,98030,16.15
2012,8,11,2,30,11.26,322.90000000000003,98010,15.56
2012,8,11,3,30,11.32,326.76,98020,15.5
2012,8,11,4,30,11.34,328.01,98030,15.57
2012,8,11,5,30,10.48,324.1,98090,15.06
2012,8,11,6,30,11.78,329.69,98140,15.38
2012,8,11,7,30,12.4,336.24,98140,16.45
2012,8,11,8,30,11.950000000000001,339.5,98180,17.330000000000002
2012,8,11,9,30,11.73,347.04,98210,18.13
2012,8,11,10,30,10.73,353.27,98230,18.69
2012,8,11,11,30,9.59,356.15000000000003,98240,18.94
2012,8,11,12,30,8.98,5.09,98260,19.45
2012,8,11,13,30,9.15,15.55,98230,19.87
2012,8,11,14,30,8.77,13.81,98240,20.09
2012,8,11,15,30,7.88,17.47,98200,20.22
2012,8,11,16,30,6.63,19.57,98210,20.45
2012,8,11,17,30,6.0600000000000005,14.58,98210,20.580000000000002
2012,8,11,18,30,5.25,14.67,98270,20.81
2012,8,11,19,30,4.21,17.57,98280,20.92
2012,8,11,20,30,3.33,355.14,98320,20.97
2012,8,11,21,30,2.56,324.42,98340,20.92
2012,8,11,22,30,2.39,304.84000000000003,98340,20.61
2012,8,11,23,30,2.93,278.46,98330,20.36
2012,8,12,0,30,3.77,257.68,98330,20.330000000000002
2012,8,12,1,30,3.95,262.3,98340,20.27
2012,8,12,2,30,4.57,253.15,98360,19.98
2012,8,12,3,30,5.7,245.25,98360,19.1
2012,8,12,4,30,5.74,242.26,98370,18.48
2012,8,12,5,30,6.16,243.48000000000002,98390,18.38
2012,8,12,6,30,4.67,260.33,98390,18.650000000000002
2012,8,12,7,30,3.7,261.14,98390,19.3
2012,8,12,8,30,4.01,257.08,98440,19.7
2012,8,12,9,30,2.6,269.27,98420,20.2
2012,8,12,10,30,2.49,283.04,98410,21.14
2012,8,12,11,30,1.42,248.71,98380,21.36
2012,8,12,12,30,2.82,82.29,98350,21.080000000000002
2012,8,12,13,30,4.29,91.07000000000001,98310,21.3
2012,8,12,14,30,4.29,99.02,98280,21.59
2012,8,12,15,30,4.54,102.95,98250,21.82
2012,8,12,16,30,4.58,103.36,98210,22.080000000000002
2012,8,12,17,30,4.37,96.87,98180,22.400000000000002
2012,8,12,18,30,4.75,104.75,98200,22.66
2012,8,12,19,30,4.47,103.94,98220,22.79
2012,8,12,20,30,4.8500000000000005,99.61,98230,22.84
2012,8,12,21,30,5.83,88.59,98210,22.94
2012,8,12,22,30,4.18,99.12,98190,23.41
2012,8,12,23,30,3.7,186.43,98180,23.34
2012,8,13,0,30,5.55,192.95000000000002,98210,22.51
2012,8,13,1,30,5.8,177.70000000000002,98190,22.16
2012,8,13,2,30,4.95,211.59,98230,21.85
2012,8,13,3,30,7.51,232.73000000000002,98230,20.02
2012,8,13,4,30,3.38,241.17000000000002,98200,19.6
2012,8,13,5,30,3.21,233.87,98210,19.18
2012,8,13,6,30,3.2,249.69,98210,18.94
2012,8,13,7,30,2.79,243.02,98260,18.68
2012,8,13,8,30,1.76,256.31,98260,19.07
2012,8,13,9,30,1.62,305.89,98260,19.46
2012,8,13,10,30,2.83,336.27,98250,19.54
2012,8,13,11,30,5.17,347.49,98240,18.51
2012,8,13,12,30,4.93,4.29,98200,17.92
2012,8,13,13,30,5,358.46,98200,17.8
